	poem_name	poem
399	venus and adonis	"[""'o, where am i?' quoth she, 'in earth or heaven,"", ""or in the ocean drench'd, or in the fire?"", 'what hour is this? or morn or weary even?', 'do i delight to die, or life desire?', ""but now i lived, and life was death's annoy;"", 'but now i died, and death was lively joy.']"
400	venus and adonis	"[""'o, thou didst kill me: kill me once again:"", ""thy eyes' shrewd tutor, that hard heart of thine,"", 'hath taught them scornful tricks and such disdain', ""that they have murder'd this poor heart of mine;"", 'and these mine eyes, true leaders to their queen,', 'but for thy piteous lips no more had seen.']"
401	venus and adonis	"[""'long may they kiss each other, for this cure!"", 'o, never let their crimson liveries wear!', 'and as they last, their verdure still endure,', 'to drive infection from the dangerous year!', 'that the star-gazers, having writ on death,', ""may say, the plague is banish'd by thy breath.""]"
402	venus and adonis	"[""'pure lips, sweet seals in my soft lips imprinted,"", 'what bargains may i make, still to be sealing?', 'to sell myself i can be well contented,', 'so thou wilt buy and pay and use good dealing;', 'which purchase if thou make, for fear of slips', 'set thy seal-manual on my wax-red lips.']"
403	venus and adonis	"[""'a thousand kisses buys my heart from me;"", 'and pay them at thy leisure, one by one.', 'what is ten hundred touches unto thee?', 'are they not quickly told and quickly gone?', 'say, for non-payment that the debt should double,', 'is twenty hundred kisses such a trouble?']"
404	venus and adonis	"[""'fair queen,' quoth he, 'if any love you owe me,"", 'measure my strangeness with my unripe years:', 'before i know myself, seek not to know me;', 'no fisher but the ungrown fry forbears:', 'the mellow plum doth fall, the green sticks fast,', ""or being early pluck'd is sour to taste.""]"
405	venus and adonis	"[""'look, the world's comforter, with weary gait,"", ""his day's hot task hath ended in the west;"", ""the owl, night's herald, shrieks, ''tis very late;'"", 'the sheep are gone to fold, birds to their nest,', ""and coal-black clouds that shadow heaven's light"", 'do summon us to part and bid good night.']"
406	venus and adonis	"[""'now let me say 'good night,' and so say you;"", ""if you will say so, you shall have a kiss.'"", ""'good night,' quoth she, and, ere he says 'adieu,'"", ""the honey fee of parting tender'd is:"", 'her arms do lend his neck a sweet embrace;', 'incorporate then they seem; face grows to face.']"
407	venus and adonis	"[""till, breathless, he disjoin'd, and backward drew"", 'the heavenly moisture, that sweet coral mouth,', 'whose precious taste her thirsty lips well knew,', 'whereon they surfeit, yet complain on drouth:', ""he with her plenty press'd, she faint with dearth"", 'their lips together glued, fall to the earth.']"
408	venus and adonis	"['now quick desire hath caught the yielding prey,', 'and glutton-like she feeds, yet never filleth;', 'her lips are conquerors, his lips obey,', 'paying what ransom the insulter willeth;', 'whose vulture thought doth pitch the price so high,', ""that she will draw his lips' rich treasure dry:""]"
409	venus and adonis	"['and having felt the sweetness of the spoil,', 'with blindfold fury she begins to forage;', 'her face doth reek and smoke, her blood doth boil,', 'and careless lust stirs up a desperate courage,', 'planting oblivion, beating reason back,', ""forgetting shame's pure blush and honour's wrack.""]"
410	venus and adonis	"['hot, faint, and weary, with her hard embracing,', 'like a wild bird being tamed with too much handling,', ""or as the fleet-foot roe that's tired with chasing,"", ""or like the froward infant still'd with dandling,"", 'he now obeys, and now no more resisteth,', 'while she takes all she can, not all she listeth.']"
411	venus and adonis	"['what wax so frozen but dissolves with tempering,', 'and yields at last to every light impression?', ""things out of hope are compass'd oft with venturing,"", 'chiefly in love, whose leave exceeds commission:', 'affection faints not like a pale-faced coward,', 'but then woos best when most his choice is froward.']"
412	venus and adonis	"['when he did frown, o, had she then gave over,', ""such nectar from his lips she had not suck'd."", 'foul words and frowns must not repel a lover;', ""what though the rose have prickles, yet 'tis pluck'd:"", 'were beauty under twenty locks kept fast,', 'yet love breaks through and picks them all at last.']"
413	venus and adonis	"['for pity now she can no more detain him;', 'the poor fool prays her that he may depart:', 'she is resolved no longer to restrain him;', 'bids him farewell, and look well to her heart,', ""the which, by cupid's bow she doth protest,"", 'he carries thence incaged in his breast.']"
414	venus and adonis	"[""'sweet boy,' she says, 'this night i'll waste in sorrow,"", 'for my sick heart commands mine eyes to watch.', ""tell me, love's master, shall we meet to-morrow?"", ""say, shall we? shall we? wilt thou make the match?'"", 'he tells her, no; to-morrow he intends', 'to hunt the boar with certain of his friends.']"
415	venus and adonis	"[""'the boar!' quoth she; whereat a sudden pale,"", 'like lawn being spread upon the blushing rose,', 'usurps her cheek; she trembles at his tale,', 'and on his neck her yoking arms she throws:', 'she sinketh down, still hanging by his neck,', 'he on her belly falls, she on her back.']"
416	venus and adonis	"['now is she in the very lists of love,', 'her champion mounted for the hot encounter:', 'all is imaginary she doth prove,', 'he will not manage her, although he mount her;', ""that worse than tantalus' is her annoy,"", 'to clip elysium and to lack her joy.']"
417	venus and adonis	['even as poor birds, deceived with painted grapes,', 'do surfeit by the eye and pine the maw,', 'even so she languisheth in her mishaps,', 'as those poor birds that helpless berries saw.', 'the warm effects which she in him finds missing', 'she seeks to kindle with continual kissing.']
418	venus and adonis	"['but all in vain; good queen, it will not be:', ""she hath assay'd as much as may be proved;"", 'her pleading hath deserved a greater fee;', ""she's love, she loves, and yet she is not loved."", ""'fie, fie,' he says, 'you crush me; let me go;"", ""you have no reason to withhold me so.'""]"
419	venus and adonis	"[""'thou hadst been gone,' quoth she, 'sweet boy, ere this,"", ""but that thou told'st me thou wouldst hunt the boar."", ""o, be advised! thou know'st not what it is"", ""with javelin's point a churlish swine to gore,"", 'whose tushes never sheathed he whetteth still,', 'like to a mortal butcher bent to kill.']"
420	venus and adonis	"[""'on his bow-back he hath a battle set"", 'of bristly pikes, that ever threat his foes;', 'his eyes, like glow-worms, shine when he doth fret;', ""his snout digs sepulchres where'er he goes;"", ""being moved, he strikes whate'er is in his way,"", 'and whom he strikes his cruel tushes slay.']"
421	venus and adonis	"[""'his brawny sides, with hairy bristles arm'd,"", ""are better proof than thy spear's point can enter;"", ""his short thick neck cannot be easily harm'd;"", 'being ireful, on the lion he will venture:', 'the thorny brambles and embracing bushes,', 'as fearful of him, part, through whom he rushes.']"
422	venus and adonis	"[""'alas, he nought esteems that face of thine,"", ""to which love's eyes pay tributary gazes;"", 'nor thy soft hands, sweet lips and crystal eyne,', 'whose full perfection all the world amazes;', 'but having thee at vantage,--wondrous dread!--', 'would root these beauties as he roots the mead.']"
423	venus and adonis	"[""'o, let him keep his loathsome cabin still;"", 'beauty hath nought to do with such foul fiends:', 'come not within his danger by thy will;', 'they that thrive well take counsel of their friends.', 'when thou didst name the boar, not to dissemble,', ""i fear'd thy fortune, and my joints did tremble.""]"
424	venus and adonis	"[""'didst thou not mark my face? was it not white?"", ""saw'st thou not signs of fear lurk in mine eye?"", 'grew i not faint? and fell i not downright?', 'within my bosom, whereon thou dost lie,', 'my boding heart pants, beats, and takes no rest,', 'but, like an earthquake, shakes thee on my breast.']"
425	venus and adonis	"[""'for where love reigns, disturbing jealousy"", ""doth call himself affection's sentinel;"", 'gives false alarms, suggesteth mutiny,', ""and in a peaceful hour doth cry 'kill, kill!'"", 'distempering gentle love in his desire,', 'as air and water do abate the fire.']"
426	venus and adonis	"[""'this sour informer, this bate-breeding spy,"", ""this canker that eats up love's tender spring,"", 'this carry-tale, dissentious jealousy,', 'that sometime true news, sometime false doth bring,', 'knocks at my heat and whispers in mine ear', 'that if i love thee, i thy death should fear:']"
427	venus and adonis	"[""'and more than so, presenteth to mine eye"", 'the picture of an angry-chafing boar,', 'under whose sharp fangs on his back doth lie', ""an image like thyself, all stain'd with gore;"", 'whose blood upon the fresh flowers being shed', 'doth make them droop with grief and hang the head.']"
428	venus and adonis	"[""'what should i do, seeing thee so indeed,"", 'that tremble at the imagination?', 'the thought of it doth make my faint heart bleed,', 'and fear doth teach it divination:', 'i prophesy thy death, my living sorrow,', 'if thou encounter with the boar to-morrow.']"
429	venus and adonis	"[""'but if thou needs wilt hunt, be ruled by me;"", 'uncouple at the timorous flying hare,', 'or at the fox which lives by subtlety,', 'or at the roe which no encounter dare:', ""pursue these fearful creatures o'er the downs,"", ""and on thy well-breath'd horse keep with thy"", 'hounds.']"
430	venus and adonis	"[""'and when thou hast on foot the purblind hare,"", 'mark the poor wretch, to overshoot his troubles', 'how he outruns the wind and with what care', 'he cranks and crosses with a thousand doubles:', 'the many musets through the which he goes', 'are like a labyrinth to amaze his foes.']"
431	venus and adonis	"[""'sometime he runs among a flock of sheep,"", 'to make the cunning hounds mistake their smell,', 'and sometime where earth-delving conies keep,', 'to stop the loud pursuers in their yell,', 'and sometime sorteth with a herd of deer:', 'danger deviseth shifts; wit waits on fear:']"
432	venus and adonis	"[""'for there his smell with others being mingled,"", 'the hot scent-snuffing hounds are driven to doubt,', 'ceasing their clamorous cry till they have singled', 'with much ado the cold fault cleanly out;', 'then do they spend their mouths: echo replies,', 'as if another chase were in the skies.']"
433	venus and adonis	"[""'by this, poor wat, far off upon a hill,"", 'stands on his hinder legs with listening ear,', 'to harken if his foes pursue him still:', 'anon their loud alarums he doth hear;', 'and now his grief may be compared well', 'to one sore sick that hears the passing-bell.']"
434	venus and adonis	"[""'then shalt thou see the dew-bedabbled wretch"", 'turn, and return, indenting with the way;', 'each envious brier his weary legs doth scratch,', 'each shadow makes him stop, each murmur stay:', 'for misery is trodden on by many,', 'and being low never relieved by any.']"
435	venus and adonis	"[""'lie quietly, and hear a little more;"", 'nay, do not struggle, for thou shalt not rise:', 'to make thee hate the hunting of the boar,', ""unlike myself thou hear'st me moralize,"", 'applying this to that, and so to so;', 'for love can comment upon every woe.']"
436	venus and adonis	"[""'where did i leave?' 'no matter where,' quoth he,"", ""'leave me, and then the story aptly ends:"", ""the night is spent.' 'why, what of that?' quoth she."", ""'i am,' quoth he, 'expected of my friends;"", ""and now 'tis dark, and going i shall fall.'"", ""'in night,' quoth she, 'desire sees best of all""]"
437	venus and adonis	"[""'but if thou fall, o, then imagine this,"", 'the earth, in love with thee, thy footing trips,', 'and all is but to rob thee of a kiss.', 'rich preys make true men thieves; so do thy lips', 'make modest dian cloudy and forlorn,', 'lest she should steal a kiss and die forsworn.']"
438	venus and adonis	"[""'now of this dark night i perceive the reason:"", 'cynthia for shame obscures her silver shine,', ""till forging nature be condemn'd of treason,"", 'for stealing moulds from heaven that were divine;', ""wherein she framed thee in high heaven's despite,"", 'to shame the sun by day and her by night.']"
439	venus and adonis	"[""'and therefore hath she bribed the destinies"", 'to cross the curious workmanship of nature,', 'to mingle beauty with infirmities,', 'and pure perfection with impure defeature,', 'making it subject to the tyranny', 'of mad mischances and much misery;']"
440	venus and adonis	"[""'as burning fevers, agues pale and faint,"", 'life-poisoning pestilence and frenzies wood,', 'the marrow-eating sickness, whose attaint', 'disorder breeds by heating of the blood:', ""surfeits, imposthumes, grief, and damn'd despair,"", ""swear nature's death for framing thee so fair.""]"
441	venus and adonis	"[""'and not the least of all these maladies"", ""but in one minute's fight brings beauty under:"", 'both favour, savour, hue and qualities,', 'whereat the impartial gazer late did wonder,', ""are on the sudden wasted, thaw'd and done,"", 'as mountain-snow melts with the midday sun.']"
442	venus and adonis	"[""'therefore, despite of fruitless chastity,"", 'love-lacking vestals and self-loving nuns,', 'that on the earth would breed a scarcity', 'and barren dearth of daughters and of sons,', 'be prodigal: the lamp that burns by night', 'dries up his oil to lend the world his light.']"
443	venus and adonis	"[""'what is thy body but a swallowing grave,"", 'seeming to bury that posterity', 'which by the rights of time thou needs must have,', 'if thou destroy them not in dark obscurity?', 'if so, the world will hold thee in disdain,', 'sith in thy pride so fair a hope is slain.']"
444	venus and adonis	"[""'so in thyself thyself art made away;"", 'a mischief worse than civil home-bred strife,', 'or theirs whose desperate hands themselves do slay,', 'or butcher-sire that reaves his son of life.', 'foul-cankering rust the hidden treasure frets,', ""but gold that's put to use more gold begets.'""]"
445	venus and adonis	"[""'nay, then,' quoth adon, 'you will fall again"", 'into your idle over-handled theme:', ""the kiss i gave you is bestow'd in vain,"", 'and all in vain you strive against the stream;', ""for, by this black-faced night, desire's foul nurse,"", 'your treatise makes me like you worse and worse.']"
446	venus and adonis	"[""'if love have lent you twenty thousand tongues,"", 'and every tongue more moving than your own,', ""bewitching like the wanton mermaid's songs,"", 'yet from mine ear the tempting tune is blown', 'for know, my heart stands armed in mine ear,', 'and will not let a false sound enter there;']"
447	venus and adonis	"[""'lest the deceiving harmony should run"", 'into the quiet closure of my breast;', 'and then my little heart were quite undone,', ""in his bedchamber to be barr'd of rest."", 'no, lady, no; my heart longs not to groan,', 'but soundly sleeps, while now it sleeps alone.']"
448	venus and adonis	"[""'what have you urged that i cannot reprove?"", 'the path is smooth that leadeth on to danger:', 'i hate not love, but your device in love,', 'that lends embracements unto every stranger.', 'you do it for increase: o strange excuse,', ""when reason is the bawd to lust's abuse!""]"
449	venus and adonis	"[""'call it not love, for love to heaven is fled,"", ""since sweating lust on earth usurp'd his name;"", 'under whose simple semblance he hath fed', 'upon fresh beauty, blotting it with blame;', 'which the hot tyrant stains and soon bereaves,', 'as caterpillars do the tender leaves.']"
450	venus and adonis	"[""'love comforteth like sunshine after rain,"", ""but lust's effect is tempest after sun;"", ""love's gentle spring doth always fresh remain,"", ""lust's winter comes ere summer half be done;"", 'love surfeits not, lust like a glutton dies;', 'love is all truth, lust full of forged lies.']"
451	venus and adonis	"[""'more i could tell, but more i dare not say;"", 'the text is old, the orator too green.', 'therefore, in sadness, now i will away;', 'my face is full of shame, my heart of teen:', 'mine ears, that to your wanton talk attended,', ""do burn themselves for having so offended.'""]"
452	venus and adonis	"['with this, he breaketh from the sweet embrace,', 'of those fair arms which bound him to her breast,', 'and homeward through the dark laund runs apace;', ""leaves love upon her back deeply distress'd."", 'look, how a bright star shooteth from the sky,', ""so glides he in the night from venus' eye.""]"
453	venus and adonis	['which after him she darts, as one on shore', 'gazing upon a late-embarked friend,', 'till the wild waves will have him seen no more,', 'whose ridges with the meeting clouds contend:', 'so did the merciless and pitchy night', 'fold in the object that did feed her sight.']
454	venus and adonis	"['whereat amazed, as one that unaware', ""hath dropp'd a precious jewel in the flood,"", ""or stonish'd as night-wanderers often are,"", 'their light blown out in some mistrustful wood,', 'even so confounded in the dark she lay,', 'having lost the fair discovery of her way.']"
455	venus and adonis	"['and now she beats her heart, whereat it groans,', 'that all the neighbour caves, as seeming troubled,', 'make verbal repetition of her moans;', 'passion on passion deeply is redoubled:', ""'ay me!' she cries, and twenty times 'woe, woe!'"", 'and twenty echoes twenty times cry so.']"
456	venus and adonis	['she marking them begins a wailing note', 'and sings extemporally a woeful ditty;', 'how love makes young men thrall and old men dote;', 'how love is wise in folly, foolish-witty:', 'her heavy anthem still concludes in woe,', 'and still the choir of echoes answer so.']
457	venus and adonis	"['her song was tedious and outwore the night,', ""for lovers' hours are long, though seeming short:"", 'if pleased themselves, others, they think, delight', 'in such-like circumstance, with suchlike sport:', 'their copious stories oftentimes begun', 'end without audience and are never done.']"
458	venus and adonis	"['for who hath she to spend the night withal', 'but idle sounds resembling parasites,', 'like shrill-tongued tapsters answering every call,', 'soothing the humour of fantastic wits?', ""she says ''tis so:' they answer all ''tis so;'"", ""and would say after her, if she said 'no.'""]"
459	venus and adonis	"['lo, here the gentle lark, weary of rest,', 'from his moist cabinet mounts up on high,', 'and wakes the morning, from whose silver breast', 'the sun ariseth in his majesty;', 'who doth the world so gloriously behold', ""that cedar-tops and hills seem burnish'd gold.""]"
460	venus and adonis	"['venus salutes him with this fair good-morrow:', ""'o thou clear god, and patron of all light,"", 'from whom each lamp and shining star doth borrow', 'the beauteous influence that makes him bright,', ""there lives a son that suck'd an earthly mother,"", ""may lend thee light, as thou dost lend to other.'""]"
461	venus and adonis	"['this said, she hasteth to a myrtle grove,', ""musing the morning is so much o'erworn,"", 'and yet she hears no tidings of her love:', 'she hearkens for his hounds and for his horn:', 'anon she hears them chant it lustily,', 'and all in haste she coasteth to the cry.']"
462	venus and adonis	['and as she runs, the bushes in the way', 'some catch her by the neck, some kiss her face,', 'some twine about her thigh to make her stay:', 'she wildly breaketh from their strict embrace,', 'like a milch doe, whose swelling dugs do ache,', 'hasting to feed her fawn hid in some brake.']
463	venus and adonis	['by this, she hears the hounds are at a bay;', 'whereat she starts, like one that spies an adder', 'wreathed up in fatal folds just in his way,', 'the fear whereof doth make him shake and shudder;', 'even so the timorous yelping of the hounds', 'appals her senses and her spirit confounds.']
464	venus and adonis	['for now she knows it is no gentle chase,', 'but the blunt boar, rough bear, or lion proud,', 'because the cry remaineth in one place,', 'where fearfully the dogs exclaim aloud:', 'finding their enemy to be so curst,', 'they all strain courtesy who shall cope him first.']
465	venus and adonis	['this dismal cry rings sadly in her ear,', 'through which it enters to surprise her heart;', 'who, overcome by doubt and bloodless fear,', 'with cold-pale weakness numbs each feeling part:', 'like soldiers, when their captain once doth yield,', 'they basely fly and dare not stay the field.']
466	venus and adonis	"['thus stands she in a trembling ecstasy;', ""till, cheering up her senses all dismay'd,"", ""she tells them 'tis a causeless fantasy,"", 'and childish error, that they are afraid;', 'bids them leave quaking, bids them fear no more:--', 'and with that word she spied the hunted boar,']"
467	venus and adonis	['whose frothy mouth, bepainted all with red,', 'like milk and blood being mingled both together,', 'a second fear through all her sinews spread,', 'which madly hurries her she knows not whither:', 'this way runs, and now she will no further,', 'but back retires to rate the boar for murther.']
468	venus and adonis	['a thousand spleens bear her a thousand ways;', 'she treads the path that she untreads again;', 'her more than haste is mated with delays,', 'like the proceedings of a drunken brain,', 'full of respects, yet nought at all respecting;', 'in hand with all things, nought at all effecting.']
469	venus and adonis	"[""here kennell'd in a brake she finds a hound,"", 'and asks the weary caitiff for his master,', 'and there another licking of his wound,', ""'gainst venom'd sores the only sovereign plaster;"", 'and here she meets another sadly scowling,', 'to whom she speaks, and he replies with howling.']"
470	venus and adonis	"['when he hath ceased his ill-resounding noise,', ""another flap-mouth'd mourner, black and grim,"", 'against the welkin volleys out his voice;', 'another and another answer him,', 'clapping their proud tails to the ground below,', ""shaking their scratch'd ears, bleeding as they go.""]"
471	venus and adonis	"[""look, how the world's poor people are amazed"", 'at apparitions, signs and prodigies,', 'whereon with fearful eyes they long have gazed,', 'infusing them with dreadful prophecies;', 'so she at these sad signs draws up her breath', 'and sighing it again, exclaims on death.']"
472	venus and adonis	"[""'hard-favour'd tyrant, ugly, meagre, lean,"", ""hateful divorce of love,'--thus chides she death,--"", ""'grim-grinning ghost, earth's worm, what dost thou mean"", 'to stifle beauty and to steal his breath,', 'who when he lived, his breath and beauty set', 'gloss on the rose, smell to the violet?']"
473	venus and adonis	"[""'if he be dead,--o no, it cannot be,"", 'seeing his beauty, thou shouldst strike at it:--', 'o yes, it may; thou hast no eyes to see,', 'but hatefully at random dost thou hit.', 'thy mark is feeble age, but thy false dart', ""mistakes that aim and cleaves an infant's heart.""]"
474	venus and adonis	"[""'hadst thou but bid beware, then he had spoke,"", 'and, hearing him, thy power had lost his power.', 'the destinies will curse thee for this stroke;', ""they bid thee crop a weed, thou pluck'st a flower:"", ""love's golden arrow at him should have fled,"", ""and not death's ebon dart, to strike dead.""]"
475	venus and adonis	"[""'dost thou drink tears, that thou provokest such weeping?"", 'what may a heavy groan advantage thee?', 'why hast thou cast into eternal sleeping', 'those eyes that taught all other eyes to see?', 'now nature cares not for thy mortal vigour,', ""since her best work is ruin'd with thy rigour.'""]"
476	venus and adonis	"['here overcome, as one full of despair,', ""she vail'd her eyelids, who, like sluices, stopt"", 'the crystal tide that from her two cheeks fair', 'in the sweet channel of her bosom dropt;', 'but through the flood-gates breaks the silver rain,', 'and with his strong course opens them again.']"
477	venus and adonis	"['o, how her eyes and tears did lend and borrow!', 'her eyes seen in the tears, tears in her eye;', ""both crystals, where they view'd each other's sorrow,"", 'sorrow that friendly sighs sought still to dry;', 'but like a stormy day, now wind, now rain,', 'sighs dry her cheeks, tears make them wet again.']"
478	venus and adonis	"['variable passions throng her constant woe,', 'as striving who should best become her grief;', ""all entertain'd, each passion labours so,"", 'that every present sorrow seemeth chief,', 'but none is best: then join they all together,', 'like many clouds consulting for foul weather.']"
479	venus and adonis	"['by this, far off she hears some huntsman hollo;', ""a nurse's song ne'er pleased her babe so well:"", 'the dire imagination she did follow', 'this sound of hope doth labour to expel;', 'for now reviving joy bids her rejoice,', ""and flatters her it is adonis' voice.""]"
480	venus and adonis	"['whereat her tears began to turn their tide,', ""being prison'd in her eye like pearls in glass;"", 'yet sometimes falls an orient drop beside,', 'which her cheek melts, as scorning it should pass,', 'to wash the foul face of the sluttish ground,', ""who is but drunken when she seemeth drown'd.""]"
481	venus and adonis	['o hard-believing love, how strange it seems', 'not to believe, and yet too credulous!', 'thy weal and woe are both of them extremes;', 'despair and hope makes thee ridiculous:', 'the one doth flatter thee in thoughts unlikely,', 'in likely thoughts the other kills thee quickly.']
482	venus and adonis	"['now she unweaves the web that she hath wrought;', 'adonis lives, and death is not to blame;', ""it was not she that call'd him, all-to naught:"", 'now she adds honours to his hateful name;', 'she clepes him king of graves and grave for kings,', 'imperious supreme of all mortal things.']"
483	venus and adonis	"[""'no, no,' quoth she, 'sweet death, i did but jest;"", 'yet pardon me i felt a kind of fear', 'when as i met the boar, that bloody beast,', 'which knows no pity, but is still severe;', 'then, gentle shadow,--truth i must confess,--', ""i rail'd on thee, fearing my love's decease.""]"
484	venus and adonis	"[""''tis not my fault: the boar provoked my tongue;"", ""be wreak'd on him, invisible commander;"", ""'tis he, foul creature, that hath done thee wrong;"", ""i did but act, he's author of thy slander:"", 'grief hath two tongues, and never woman yet', ""could rule them both without ten women's wit.'""]"
485	venus and adonis	['thus hoping that adonis is alive,', 'her rash suspect she doth extenuate;', 'and that his beauty may the better thrive,', 'with death she humbly doth insinuate;', 'tells him of trophies, statues, tombs, and stories', 'his victories, his triumphs and his glories.']
486	venus and adonis	"[""'o jove,' quoth she, 'how much a fool was i"", 'to be of such a weak and silly mind', 'to wail his death who lives and must not die', 'till mutual overthrow of mortal kind!', 'for he being dead, with him is beauty slain,', 'and, beauty dead, black chaos comes again.']"
487	venus and adonis	"[""'fie, fie, fond love, thou art so full of fear"", ""as one with treasure laden, hemm'd thieves;"", 'trifles, unwitnessed with eye or ear,', ""thy coward heart with false bethinking grieves.'"", 'even at this word she hears a merry horn,', 'whereat she leaps that was but late forlorn.']"
488	venus and adonis	"['as falcon to the lure, away she flies;', 'the grass stoops not, she treads on it so light;', 'and in her haste unfortunately spies', ""the foul boar's conquest on her fair delight;"", ""which seen, her eyes, as murder'd with the view,"", 'like stars ashamed of day, themselves withdrew;']"
489	venus and adonis	"['or, as the snail, whose tender horns being hit,', 'shrinks backward in his shelly cave with pain,', ""and there, all smother'd up, in shade doth sit,"", 'long after fearing to creep forth again;', 'so, at his bloody view, her eyes are fled', 'into the deep dark cabins of her head:']"
490	venus and adonis	['where they resign their office and their light', 'to the disposing of her troubled brain;', 'who bids them still consort with ugly night,', 'and never wound the heart with looks again;', 'who like a king perplexed in his throne,', 'by their suggestion gives a deadly groan,']
491	venus and adonis	"['whereat each tributary subject quakes;', ""as when the wind, imprison'd in the ground,"", ""struggling for passage, earth's foundation shakes,"", ""which with cold terror doth men's minds confound."", 'this mutiny each part doth so surprise', 'that from their dark beds once more leap her eyes;']"
492	venus and adonis	"[""and, being open'd, threw unwilling light"", ""upon the wide wound that the boar had trench'd"", 'in his soft flank; whose wonted lily white', ""with purple tears, that his wound wept, was drench'd:"", 'no flower was nigh, no grass, herb, leaf, or weed,', ""but stole his blood and seem'd with him to bleed.""]"
493	venus and adonis	['this solemn sympathy poor venus noteth;', 'over one shoulder doth she hang her head;', 'dumbly she passions, franticly she doteth;', 'she thinks he could not die, he is not dead:', 'her voice is stopt, her joints forget to bow;', 'her eyes are mad that they have wept til now.']
494	venus and adonis	['upon his hurt she looks so steadfastly,', 'that her sight dazzling makes the wound seem three;', 'and then she reprehends her mangling eye,', 'that makes more gashes where no breach should be:', 'his face seems twain, each several limb is doubled;', 'for oft the eye mistakes, the brain being troubled.']
495	venus and adonis	"[""'my tongue cannot express my grief for one,"", ""and yet,' quoth she, 'behold two adons dead!"", 'my sighs are blown away, my salt tears gone,', ""mine eyes are turn'd to fire, my heart to lead:"", ""heavy heart's lead, melt at mine eyes' red fire!"", 'so shall i die by drops of hot desire.']"
496	venus and adonis	"[""'alas, poor world, what treasure hast thou lost!"", ""what face remains alive that's worth the viewing?"", 'whose tongue is music now? what canst thou boast', 'of things long since, or any thing ensuing?', 'the flowers are sweet, their colours fresh and trim;', 'but true-sweet beauty lived and died with him.']"
497	venus and adonis	"[""'bonnet nor veil henceforth no creature wear!"", 'nor sun nor wind will ever strive to kiss you:', 'having no fair to lose, you need not fear;', 'the sun doth scorn you and the wind doth hiss you:', 'but when adonis lived, sun and sharp air', ""lurk'd like two thieves, to rob him of his fair:""]"
498	venus and adonis	"[""'and therefore would he put his bonnet on,"", 'under whose brim the gaudy sun would peep;', 'the wind would blow it off and, being gone,', 'play with his locks: then would adonis weep;', 'and straight, in pity of his tender years,', 'they both would strive who first should dry his tears.']"
499	venus and adonis	"[""'to see his face the lion walk'd along"", 'behind some hedge, because he would not fear him;', 'to recreate himself when he hath sung,', 'the tiger would be tame and gently hear him;', 'if he had spoke, the wolf would leave his prey', 'and never fright the silly lamb that day.']"
500	venus and adonis	"[""'when he beheld his shadow in the brook,"", 'the fishes spread on it their golden gills;', 'when he was by, the birds such pleasure took,', 'that some would sing, some other in their bills', 'would bring him mulberries and ripe-red cherries;', 'he fed them with his sight, they him with berries.']"
501	venus and adonis	"[""'but this foul, grim, and urchin-snouted boar,"", 'whose downward eye still looketh for a grave,', ""ne'er saw the beauteous livery that he wore;"", 'witness the entertainment that he gave:', 'if he did see his face, why then i know', ""he thought to kiss him, and hath kill'd him so.""]"
502	venus and adonis	"[""''tis true, 'tis true; thus was adonis slain:"", 'he ran upon the boar with his sharp spear,', 'who did not whet his teeth at him again,', 'but by a kiss thought to persuade him there;', 'and nuzzling in his flank, the loving swine', 'sheathed unaware the tusk in his soft groin.']"
503	venus and adonis	"[""'had i been tooth'd like him, i must confess,"", ""with kissing him i should have kill'd him first;"", 'but he is dead, and never did he bless', ""my youth with his; the more am i accurst.'"", 'with this, she falleth in the place she stood,', 'and stains her face with his congealed blood.']"
504	venus and adonis	['she looks upon his lips, and they are pale;', 'she takes him by the hand, and that is cold;', 'she whispers in his ears a heavy tale,', 'as if they heard the woeful words she told;', 'she lifts the coffer-lids that close his eyes,', 'where, lo, two lamps, burnt out, in darkness lies;']
505	venus and adonis	"['two glasses, where herself herself beheld', 'a thousand times, and now no more reflect;', ""their virtue lost, wherein they late excell'd,"", ""and every beauty robb'd of his effect:"", ""'wonder of time,' quoth she, 'this is my spite,"", 'that, thou being dead, the day should yet be light.']"
506	venus and adonis	"[""'since thou art dead, lo, here i prophesy:"", 'sorrow on love hereafter shall attend:', 'it shall be waited on with jealousy,', 'find sweet beginning, but unsavoury end,', ""ne'er settled equally, but high or low,"", ""that all love's pleasure shall not match his woe.""]"
507	venus and adonis	"[""'it shall be fickle, false and full of fraud,"", 'bud and be blasted in a breathing-while;', ""the bottom poison, and the top o'erstraw'd"", 'with sweets that shall the truest sight beguile:', 'the strongest body shall it make most weak,', 'strike the wise dumb and teach the fool to speak.']"
508	venus and adonis	"[""'it shall be sparing and too full of riot,"", 'teaching decrepit age to tread the measures;', 'the staring ruffian shall it keep in quiet,', 'pluck down the rich, enrich the poor with treasures;', 'it shall be raging-mad and silly-mild,', 'make the young old, the old become a child.']"
509	venus and adonis	"[""'it shall suspect where is no cause of fear;"", 'it shall not fear where it should most mistrust;', 'it shall be merciful and too severe,', 'and most deceiving when it seems most just;', 'perverse it shall be where it shows most toward,', 'put fear to valour, courage to the coward.']"
510	venus and adonis	"[""'it shall be cause of war and dire events,"", ""and set dissension 'twixt the son and sire;"", 'subject and servile to all discontents,', 'as dry combustious matter is to fire:', 'sith in his prime death doth my love destroy,', ""they that love best their loves shall not enjoy.'""]"
